group_type,group_key,group_name,kanji_list,kanji_count
radical,164,Radical 164,"醐,酵,酷,酸,酌,酒,酋,酬,醜,醇,醤,醸,酢,酔,醒,醍,酎,酉,配,醗,酪,酊,酖,酘,酣,酥,酩,酳,酲,醋,醉,醂,醢,醫,醯,醪,醵,醴,醺,釀,釁,酏,酓,酗,酙,酚,酛,酡,酤,酧,酭,酴,酹,酺,酻,醁,醃,醅,醆,醊,醎,醑,醓,醔,醕,醘,醞,醡,醦,醨,醬,醭,醮,醰,醱,醲,醳,醶,醻,醼,醽,醿,釂,釃,釅,釄",86
radical,20,勹 (つつみがまえ),"勾,勺,匂,包,勿,匁,勹,匆,匈,匍,匐,匏,匀,匃,匊,匋,匌,匑,匓,勻,匇",21
radical,127,Radical 127,"耕,耗,耒,耘,耙,耜,耡,耨,耓,耔,耖,耝,耞,耟,耠,耤,耦,耬,耮,耰",20
radical,125,Radical 125,"考,者,老,耆,耄,耋,耇,耈,耊,耂,者",11
radical,189,Radical 189,"高,髞,髛,髜,䯨",5
radical,152,Radical 152,"豪,象,豚,豫,豕,豢,豬,豗,豘,豛,豝,豙,豣,豤,豦,豨,豩,豭,豳,豵,豶",21
radical,199,Radical 199,"麹,麦,麺,麥,麩,麸,麪,麭,麨,麬,麮,麯,麰,麳,麴,麵,𪎌",17
radical,203,Radical 203,"黒,黛,黙,默,黔,黜,點,黝,黠,黥,黨,黯,黴,黶,黷,黕,黟,黤,黧,黬,黭,黮,黰,黱,黲,黵,黸,𪐷,黑",29
radical,77,Radical 77,"此,歳,止,歯,正,武,歩,歴,歪,歸,歧,歫,歮,歰,歵,步,歬,歷",18
radical,138,Radical 138,"艮,良,艱",3
radical,165,Radical 165,"采,釈,釆,釉,釋",5
radical,67,Radical 67,"斎,斉,斑,斐,斌,文,斈,斊,斒,斕",10
radical,78,Radical 78,"残,死,殊,殉,殖,殆,歹,歿,殀,殄,殃,殍,殘,殕,殞,殤,殪,殫,殯,殲,殱,歽,歾,殂,殅,殗,殛,殟,殠,殢,殣,殨,殩,殬,殭,殮,殰,歺,殁",39
radical,65,Radical 65,"支,攱,攲",3
radical,83,Radical 83,"氏,民,氓,氐,氒",5
radical,133,Radical 133,"至,致,臺,臻,臵,臶,臸,臹,䑓",9
radical,6,亅 (かぎ),"事,争,予,了,亅,亊",6
radical,89,Radical 89,"爾,爽,爻,爼",4
radical,126,Radical 126,"而,耐,耍,耎,耏,耑",6
radical,128,Radical 128,"耳,職,聖,聡,耽,聴,聞,耶,聯,聾,耿,耻,聊,聆,聒,聘,聚,聟,聢,聨,聳,聲,聰,聶,聹,聽,耴,耵,耷,耹,耺,耼,耾,聀,聄,聠,聤,聦,聭,聱,聵,聃,聻",43
radical,132,Radical 132,"自,臭,臫,臬,臰,臱,臲,臭",8
radical,160,Radical 160,"辞,辛,辨,辧,辜,辟,辣,辭,辯,辝,辠,辡,辤,辥,辦,𨐌",16
radical,198,Radical 198,"鹿,麟,麗,麓,麁,麈,麋,麌,麒,麕,麑,麝,麀,麂,麃,麄,麅,麇,麎,麏,麖,麘,麛,麞,麤",25
radical,56,Radical 56,"式,弐,弌,弍,弋,弑,弎",7
radical,87,Radical 87,"爵,爪,爭,爬,爰,爲,爫,爯,爴,爫",10
radical,185,Radical 185,"首,馗,馘",3
radical,43,Radical 43,"就,尤,尢,尨,尣,尦,尩,尫,尬,尮,尰,尲,尵,尶",14
radical,47,Radical 47,"州,巡,川,巣,巛,巠,巤,𡿺,巢",9
radical,166,Radical 166,"重,野,里,量,釐",5
radical,129,Radical 129,"粛,肇,聿,肄,肆,肅,肁,肈",8
radical,136,Radical 136,"舜,舛,舞,舝",4
radical,42,Radical 42,"小,少,尚,尖,尓,尠,尗,尞,尟,尒",10
radical,161,Radical 161,"辱,辰,農,辴",4
radical,146,Radical 146,"西,覇,覆,要,襾,覃,覈,覊,覉,覀",10
radical,174,Radical 174,"青,静,靖,靜,靕,靗,靘,靚,靛",9
radical,11,入 (いる),"全,入,兩,兪,兦",5
radical,208,Radical 208,"鼠,鼡,鼬,鼢,鼦,鼪,鼫,鼯,鼱,鼲,鼴,鼷,鼹,鼺",14
radical,150,Radical 150,"谷,谺,豁,谿,谸,谹,谽,谾,豅,𧮳,𧮾,𧯇",12
radical,91,Radical 91,"牒,牌,版,片,牋,牘,牎,牏,牐,牓,牕,牖,牗",13
radical,168,Radical 168,"長,镸,镹,镾",4
radical,206,Radical 206,"鼎,鼏,鼐,鼑,鼒",5
radical,105,Radical 105,"登,発,癶,癸,發",5
radical,58,Radical 58,"当,彝,彜,彑,彖,彗,彙,彐,彔,彘,彛,彠",12
radical,151,Radical 151,"豆,豊,豈,豌,豎,豐,豇,豉,豋,豏,豑,豓,豔",13
radical,80,Radical 80,"毒,母,毎,毋,毓,毌,每",7
radical,45,Radical 45,"屯,屮,屰,屮",4
radical,55,Radical 55,"廿,弊,弁,弄,廾,弃,弉,异,弆,弇,弈,开",12
radical,179,Radical 179,"韮,韭,韲,韯,韱",5
radical,190,Radical 190,"髪,髭,髟,髢,髣,髦,髯,髫,髮,髴,髱,髷,髻,鬆,鬘,鬚,鬟,鬢,鬣,髠,髤,髥,髧,髩,髬,髲,髳,髵,髹,髺,髽,髿,鬀,鬁,鬂,鬃,鬄,鬅,鬈,鬉,鬋,鬌,鬍,鬎,鬐,鬒,鬖,鬙,鬛,鬜,鬠",51
radical,81,Radical 81,"比,毘,毖,毚,毗",5
radical,107,Radical 107,"皮,皰,皴,皸,皹,皺,皷,皽,皯,皶",10
radical,175,Radical 175,"非,靠,靡",3
radical,183,Radical 183,"飛,飜",2
radical,209,Radical 209,"鼻,鼾,鼼,鼽,鼿,齁,齃,齄,齅,齆,齇",11
radical,153,Radical 153,"豹,貌,豸,豺,貂,貉,貅,貊,貍,貎,貔,豼,貘,豻,豾,貆,貇,貋,貐,貒,貓,貙,貛,貜,𧲸,䝤",26
radical,88,Radical 88,"父,爺,爸,爹",4
radical,182,Radical 182,"風,颪,颯,颱,颶,飄,飃,飆,颫,颭,颮,颰,颴,颷,颸,颺,颻,颿,飂,飅,飈,飌,𩗏,颼,飇,飋",26
radical,34,Radical 34,"変,夂,夅,夆",4
radical,101,Radical 101,"甫,用,甬,甩,甪,甯",6
radical,200,Radical 200,"麻,麿,麼,麾,麽",5
radical,110,Radical 110,"矛,矜,矞,矟,矠",5
radical,176,Radical 176,"面,靤,靦,靨,靣,靧",6
radical,82,Radical 82,"毛,毟,毬,毫,毳,毯,氈,毡,毣,毦,毧,毮,毱,毷,毹,毿,氂,氄,氅,氉,氍,氎,氊",23
radical,212,Radical 212,"龍,龕,龏,龐,龑,龒,龔,龖,龗",9
radical,171,Radical 171,"隷,隶,隸",3
radical,211,Radical 211,"齢,齒,齔,齣,齟,齠,齡,齦,齧,齬,齪,齷,齲,齶,齓,齕,齖,齗,齘,齚,齝,齞,齨,齩,齭,齮,齯,齰,齱,齳,齵,齺,齽,𪗱,𪘂,𪘚",36
radical,192,Radical 192,"鬱,鬯",2
radical,90,Radical 90,"爿,牀,牆,牁,牂,牃,牅,丬",8
radical,210,Radical 210,"齋,齎,齏,齊",4
radical,193,Radical 193,"鬻,鬲,鬳,鬴,鬵,鬷,鬹,鬺",8
radical,191,Radical 191,"鬥,鬧,鬨,鬩,鬪,鬮,鬦,鬫,鬭,䰗",10
radical,204,Radical 204,"黹,黻,黼",3
radical,205,Radical 205,"黽,鼇,鼈,黿,鼂,鼃,鼉,䵷",8
radical,213,Radical 213,"龜,龞,𪚲",3
radical,214,Radical 214,"龠,龡,龢,龣,龥",5
onyomi,ア,音読み: ア,"亜,唖,娃,阿,蛙,亞,哇,婀,痾,襾,錏,閼,鴉,丫,啊,啞,婭,屙,氬,疴,瘂,鈳,鵶",23
onyomi,アイ,音読み: アイ,"哀,愛,挨,埃,曖,欸,瞹,穢,藹,隘,靄,靉,鞋,伌,僾,劸,噯,塧,壒,嬡,徍,昹,洼,璦,皧,薆,鞵,鱫",28
onyomi,オウ,音読み: オウ,"姶,凹,央,奥,往,応,押,旺,横,欧,殴,王,翁,襖,鴬,鴎,鴨,桜,嘔,嚶,墺,奧,媼,尢,徃,怏,懊,應,拗,枉,櫻,歐,殃,毆,汪,泱,泓,澳,狎,瓮,甌,甕,秧,罌,蓊,謳,鏖,鞅,鴦,鶯,傟,咉,唈,坱,坳,堭,塕,塸,奣,尣,尩,尫,嵡,嶴,彺,愰,暀,滃,漚,澚,瀇,熰,狕,猇,瓯,甖,盎,盦,砵,罃,芺,蘡,虓,裛,軮,迋,隩,靿,鷗,齆,橫",91
onyomi,ホウ,音読み: ホウ,"逢,蔀,棚,鴇,倣,俸,包,呆,報,奉,宝,峰,峯,崩,庖,抱,捧,放,方,朋,法,泡,烹,砲,縫,胞,芳,萌,蓬,蜂,褒,訪,豊,邦,鋒,飽,鳳,鵬,勹,匚,咆,垉,堋,寶,寳,幇,弸,彭,彷,怦,抔,抛,枋,泙,滂,澎,炮,烽,焙,琺,疱,皰,硼,篷,絣,繃,舫,苞,萠,葆,蚫,袍,裹,襃,豐,迸,鉋,靤,髣,髱,魴,麭,丰,仿,伻,佱,倗,傰,刨,勏,唪,嘐,夆,婄,宲,寚,嵭,帮,幫,徬,抨,拼,捊,掊,掽,搒,摓,昉,桻,梆,梈,棓,椖,汸,淎,湗,漰,灋,炰,熢,牓,犎,琫,瓿,疺,眆,砰,碰,祊,笣,篈,綁,綳,胮,脬,膖,芃,菶,葑,虢,虣,蜯,螃,蟚,蠭,裒,褜,賲,跑,跰,輣,逄,逬,邎,邡,鄷,鈁,鎊,閍,雱,韸,餢,髈,鬅,鮩,鴋,麃,麅,龐",169
onyomi,キ,音読み: キ,"葵,磯,窺,企,危,喜,器,基,奇,嬉,寄,岐,希,幾,忌,揮,机,旗,既,期,棋,棄,機,帰,毅,気,汽,畿,祈,季,稀,紀,徽,規,記,貴,起,軌,輝,飢,騎,鬼,亀,祁,崎,埼,碕,其,槻,肌,姫,鰭,鮪,箕,僖,冀,几,剞,匯,匱,卉,唏,喟,噐,圻,毀,竒,屓,嵜,弃,悸,愧,憙,掎,揆,旡,晞,暉,曁,朞,枳,棊,橲,櫃,欷,歸,麾,气,氣,淇,煕,熈,熹,燬,畸,癸,皈,瞶,祺,禧,稘,簣,籏,綺,羈,羇,耆,虧,覊,覬,詭,諱,譏,跂,跪,逵,餽,饋,饑,馗,騏,驥,麒,龜,熙,丌,佹,倛,僟,兾,凞,剘,匭,呮,嘰,嘻,嚱,垝,墍,夔,虁,夡,娭,媐,媿,嬀,宄,屭,屺,嵟,巇,巋,巙,幑,庋,庪,忯,恑,悕,惎,憘,戣,撝,攱,敧,旂,晷,暿,樻,檱,歖,歧,氿,洎,滊,潙,炁,煇,熺,猤,玘,琦,琪,璣,眭,睎,睢,禨,穖,簋,簱,綦,繥,翬,聭,芑,芔,芪,芰,萁,蔇,蘄,蘎,蘒,虺,蚑,蚚,蜞,蟢,蟣,衹,覉,觭,誋,誒,諆,譆,譭,豨,跬,跽,踑,踦,蹞,鄈,鈘,錡,錤,鐖,闚,陒,隳,鞼,鞿,頍,頎,餼,騤,鬐,鬹,魌,魕,麂,齮,呬,攲,﨑,凞,器,既,祈",251
onyomi,セン,音読み: セン,"茜,釧,蝉,仙,先,千,占,宣,専,尖,川,戦,扇,栓,泉,浅,洗,染,潜,煎,煽,旋,穿,箭,線,繊,羨,腺,船,薦,詮,賎,践,選,遷,銭,銑,閃,鮮,揃,苫,仟,倩,僉,僊,剪,吮,嬋,孅,專,尠,孱,巛,戔,戰,擅,擶,旃,暹,栫,殲,殱,氈,沾,涎,淺,湶,潺,潛,濳,濺,燹,牋,甎,疝,痊,癬,瞻,磚,笘,筌,筅,箋,簽,籤,籖,綫,纖,纎,羶,翦,舩,芟,荐,蘚,蟾,賤,贍,跣,踐,銓,銛,錢,鐫,闡,阡,陝,霰,韆,顫,餞,饌,佺,侟,偂,傓,僎,僐,僢,儃,冿,厃,叀,唌,圌,埏,塼,墠,墡,妗,嫥,嬗,孨,尟,幨,惉,憸,戩,拪,拴,揎,攙,棈,樿,櫤,櫼,毡,氙,洊,渲,湔,漩,澶,灊,熌,燀,牮,牷,獮,琁,瑄,璇,璿,痁,睒,碊,秈,竱,箲,籑,籛,籼,綪,繟,羴,脠,腨,膞,臶,芊,荃,葏,葥,蒨,蔪,蔳,薝,蟤,蟺,裧,襜,襳,詹,諓,謆,譂,譔,譣,谸,跧,踹,躚,輇,迁,遄,鄯,鋋,鋟,鏇,鐉,鐱,鑯,韉,韯,韱,顓,颭,颴,饍,饘,騸,鬋,鬵,鱄,鱓,鱔,鱻,鸇,蟬",229
onyomi,シュウ,音読み: シュウ,"穐,鰍,囚,収,周,宗,就,州,修,愁,拾,洲,秀,秋,終,繍,習,臭,舟,蒐,衆,襲,讐,輯,週,酋,酬,集,醜,厨,袖,楢,萩,葺,鷲,售,啾,廚,愀,慴,收,楸,楫,泅,湫,甃,皺,龝,綉,緝,羞,聚,脩,菷,蒭,蓚,螽,讎,遒,逎,鏥,鞦,駲,驟,俢,僦,儵,卌,娀,崧,廋,戢,揪,搊,槢,橱,檝,歮,歰,殠,滫,潗,濈,犨,琇,璹,眾,簉,糔,緅,縐,繡,膄,臰,臹,艏,茺,蓻,蕺,蝤,螋,褎,褏,詶,諿,譅,賙,輖,鄹,酧,醔,醻,鎀,鏅,鏉,鏽,饈,騶,魗,鰽,鱃,鶖,齺,亼,咠,祝,臭",127
onyomi,アク,音読み: アク,"悪,握,渥,堊,幄,惡,齷,偓,呃,喔,戹,搤,韄",13
onyomi,キョク,音読み: キョク,"旭,局,曲,極,亟,勗,棘,洫,蕀,跼,髷,伵,侐,侷,挶,檋,殛,焏,筁,衋,赩,輂,頊",23
onyomi,イ,音読み: イ,"葦,飴,以,伊,位,依,偉,囲,夷,委,威,尉,惟,意,慰,椅,為,畏,異,移,維,緯,胃,萎,衣,謂,違,遺,医,詑,倚,噫,囗,圍,已,帷,幃,彝,彜,彙,怡,恚,懿,欹,洟,渭,熨,爲,猗,痍,痿,矣,縊,肄,苡,蝟,詒,貽,逶,醫,韋,頤,饐,鰄,乁,匜,叞,吚,咦,咿,喂,圯,壝,媙,崣,巸,异,弬,彛,徫,悘,愇,扆,攺,旖,暐,枱,柂,椸,楲,毉,洧,湋,漪,濰,煒,犄,猬,珆,瑋,痏,磈,禕,簃,緭,羡,胰,芛,苢,荽,葳,蔿,蛜,蜲,蜼,螠,螱,袘,褘,貤,迆,迤,迻,酏,鉯,銥,鐿,闈,霨,韑,韙,韡,頥,顊,骪,鮧,鮷,鯷,鷧,鷾",140
onyomi,ロ,音読み: ロ,"芦,鷺,櫨,蕗,呂,魯,櫓,炉,賂,路,露,廬,枦,梠,櫚,滷,濾,瀘,爐,盧,粐,絽,臚,艢,艪,艫,舮,蘆,褸,輅,轤,鑢,鑪,鈩,顱,驢,髏,鱸,鹵,嚕,嚧,壚,潞,獹,璐,瓐,矑,磠,簬,籚,纑,罏,艣,虂,馿,髗,鴼,鸕,黸,魲",60
onyomi,ソウ,音読み: ソウ,"鯵,扱,竃,繰,桑,甑,噌,曾,曽,僧,創,双,叢,倉,喪,壮,奏,爽,宋,層,惣,想,捜,掃,挿,掻,操,早,曹,巣,槍,槽,漕,燥,争,痩,相,窓,総,綜,聡,草,荘,葬,蒼,藻,装,走,送,遭,鎗,霜,騒,蛸,爪,葱,蚤,箱,湊,薮,偬,剏,剿,勦,匆,卅,雙,叟,嗽,噪,壯,妝,嫂,孀,崢,帚,怱,愡,愴,懆,找,抓,搜,掫,插,搶,棗,樔,歃,淙,滄,漱,澡,炒,爭,瘡,稍,窗,竈,笊,箒,箏,筝,籔,粽,總,聰,艙,艚,艸,莊,藪,裝,諍,譟,贓,賍,赱,蹌,踪,躁,輳,錚,鏘,騷,髞,鰺,仯,倊,倧,傁,傯,凈,凑,刅,刱,匨,唕,啑,喿,嗓,嘈,噆,囱,埽,塟,娤,孮,嵕,嵢,嶈,帀,弰,徖,忩,悤,悰,慅,憁,戧,捎,掙,揔,搔,摠,撡,擻,曺,枛,枽,桒,楤,楱,樷,橧,欆,欉,殅,氉,泩,涑,潨,灶,焋,牂,牎,牐,牕,猙,琤,琮,璁,璅,璪,瘙,瘦,皁,眨,瞍,矰,磉,磳,礵,稯,窻,窼,筲,箑,篵,糉,糙,糚,緫,緵,繅,罾,翣,耖,聦,腠,臊,臿,艄,艭,莦,葼,蓯,蔥,藂,螬,觘,訬,謅,譄,豵,賨,蹭,迊,鈒,鉎,銺,錝,鍐,鍤,鍯,鏓,靸,韴,顙,馺,駔,騌,騣,驄,髒,鬃,鬉,鬙,鬷,鯫,鶬,鷞,崝,巢,揷,僧,層,屮,艹,贈",270
onyomi,シ,音読み: シ,"梓,茨,柿,此,匙,仕,仔,伺,使,刺,司,史,嗣,四,士,始,姉,姿,子,屍,市,師,志,思,指,支,孜,斯,施,旨,枝,止,死,氏,獅,祉,私,糸,紙,紫,肢,脂,至,視,詞,詩,試,誌,諮,資,賜,雌,飼,歯,蒔,芝,只,漬,砥,之,覗,髭,巳,矢,侈,俟,卮,厠,厮,厶,呰,咨,咫,啻,嗜,嗤,嘴,址,塒,尸,屎,妛,巵,帋,幟,廁,廝,弑,徙,恣,揣,摯,朿,梔,沚,泗,滓,熾,瓷,疵,痣,祀,祠,祗,竢,笶,篩,粢,絲,緇,縒,翅,耜,肆,舐,茲,葹,蓍,蚩,觜,豕,貲,贄,趾,趺,輜,釶,錙,阯,駟,駛,鮨,鯔,鰤,鴟,鵄,齒,乨,亖,佌,佽,倳,兕,兘,凘,剚,劧,厎,叓,吱,呞,呩,哆,嗞,姊,姒,娰,媞,媸,孖,宩,寘,屣,忮,恀,恉,恖,扺,揓,搘,旘,枲,柹,柶,榯,汜,涘,淄,湽,溮,澌,濨,牸,玆,甆,甾,眎,眵,礻,禌,禔,禩,秄,秖,秭,稵,笫,簁,簛,籭,籽,糍,糦,絁,緦,纚,翨,耔,胏,胔,胾,舓,芷,茈,茊,茋,茡,茬,莿,菑,葈,葘,蒒,蓰,薋,薾,虒,螄,螅,螆,蟖,褆,覟,觗,觶,訑,訾,誃,諟,諰,豉,趑,趦,蹝,躧,軹,輺,釃,鈰,鈶,鉂,鉃,鉇,鉰,鉹,鋅,鋕,鍿,鎡,鐁,頾,颸,餈,饎,骴,魳,鰣,鰦,鳲,鳷,鴜,鴲,鶿,鷥,鼒,視",276
onyomi,アツ,音読み: アツ,"圧,斡,壓,軋,遏,劜,咹,嗗,圠,挖,穵,胺,錷,頞",14
onyomi,エン,音読み: エン,"宛,厭,円,園,堰,奄,宴,延,怨,掩,援,沿,演,炎,焔,煙,燕,猿,縁,艶,苑,薗,遠,鉛,鴛,塩,俺,垣,鳶,媛,淵,偃,冤,嚥,圓,娟,婉,嫣,寃,悁,捐,掾,檐,櫞,衍,淹,渕,渊,湲,烟,焉,爰,筵,篶,簷,臙,艷,茆,莚,蜒,蜿,袁,讌,豌,轅,鋺,閻,閹,魘,鹽,乵,倇,偣,兗,剡,剦,匽,厴,啘,囦,夵,崦,弇,懕,掞,揜,昖,晼,棪,椻,檿,沇,洹,涴,灔,灎,焰,焱,燄,爓,猒,猨,琬,琰,瑗,畹,睊,綖,縯,菀,菸,蔫,蜎,蜓,蝘,蝝,蝯,裷,豓,豔,踠,郾,鄢,酓,醃,醼,鈆,阽,隁,饜,鰋,鵷,鷰,黤,黭,鼴,鼹,龑,灩,緣",140
onyomi,ソ,音読み: ソ,"姐,塑,岨,措,楚,狙,疏,疎,礎,祖,租,粗,素,組,蘇,訴,阻,遡,鼠,俎,咀,囎,徂,愬,梳,泝,沮,溯,爼,甦,疽,砠,祚,胙,苴,蔬,蘓,蛆,詛,踈,酥,麁,鼡,齟,傃,嗉,囌,塐,愫,榡,殂,穌,膆,蒩,覰,覷,觕,阼,靻,麄,麤,祖",62
onyomi,ボウ,音読み: ボウ,"虻,卯,茅,畝,乏,亡,傍,剖,坊,妨,帽,忘,忙,房,暴,望,某,棒,冒,紡,肪,膨,謀,貌,貿,鉾,防,牟,儚,夘,厖,尨,惘,懋,旁,旄,楙,榜,氓,甍,畆,皃,眸,磅,耄,冐,膀,芒,茫,莽,蒡,蚌,蠎,蟒,袤,謗,鋩,髦,鴾,黽,侔,兦,冃,冡,劺,吂,媢,幪,庬,恈,恾,愗,懜,懞,朢,毷,汒,泖,漭,牻,犛,畒,畞,眊,瞢,矒,礞,緢,艋,芼,莔,莾,蛑,蛧,蝥,蝱,蟊,蟱,蠓,誷,輞,邙,鄮,釯,鉧,鍪,饛,駹,髳,麰",110
onyomi,ケン,音読み: ケン,"絢,鰹,萱,件,倹,倦,健,兼,券,剣,喧,圏,堅,嫌,建,憲,懸,拳,捲,検,権,牽,犬,献,研,硯,絹,県,肩,見,謙,賢,軒,遣,鍵,険,顕,験,鹸,狽,繭,俔,儉,劍,劔,劒,剱,劵,圈,妍,嶮,惓,愆,愃,慊,慳,搴,暄,椦,權,檢,歉,涓,狷,獻,甄,眷,瞼,筧,綣,縣,羂,腱,臉,蒹,虔,蜆,蜷,諠,謇,譴,豢,蹇,釼,鉗,鉉,險,顯,顴,騫,驗,鵑,黔,仚,仱,傔,儇,儙,勌,勬,咺,哯,嗛,囝,塤,壎,奆,嬛,岒,峴,嵰,幰,弮,弿,徤,忺,悓,慻,懁,掮,揅,揵,攓,旔,昍,昡,晅,晛,杴,桊,梘,棬,楗,楥,楦,泫,汧,瀗,炫,烜,煊,犍,獧,獫,玁,玹,琄,甽,畎,眴,睍,睠,碱,礆,祆,箞,絸,縑,繯,繾,罥,翾,胘,膁,芡,蕿,藼,蘐,蚿,蚈,螧,蠉,蠒,蠲,袨,褰,襺,詃,諼,譞,豣,贒,贗,趼,踡,邅,鄄,鈐,鋗,鋧,鋻,錈,鞙,鞬,韅,飦,馦,駽,騐,鬈,鬳,鰜,鳹,鶱,鶼,鹼,姸,硏",208
onyomi,リン,音読み: リン,"綾,倫,厘,林,淋,燐,琳,臨,輪,隣,鱗,麟,侖,凛,吝,廩,悋,懍,棆,淪,痳,稟,禀,綸,罧,菻,藺,躙,躪,鄰,霖,凜,僯,厸,圇,寽,嶙,恡,撛,斴,橉,檁,潾,澟,璘,瞵,磷,箖,粦,粼,轔,轥,遴,錀,鏻,驎",56
onyomi,デン,音読み: デン,"鮎,伝,殿,澱,田,電,甸,畋,沺,癜,臀,鈿,帇,淰,秥,臋,跈",17
onyomi,ワク,音読み: ワク,"或,惑,蠖,彠,矱,篗,籆,籰,艧,蒦,雘",11
onyomi,ゾク,音読み: ゾク,"粟,俗,属,賊,族,続,嗾,屬,簇,續,蔟,賡",12
