group_type,group_key,group_name,kanji_list,kanji_count
onyomi,コン,音読み: コン,"柑,今,困,坤,墾,婚,恨,懇,昏,昆,根,梱,混,痕,紺,艮,魂,壼,崑,很,悃,棍,棔,渾,溷,滾,焜,琿,菎,蒟,袞,褌,諢,跟,鯀,鯤,丨,佷,俒,圂,堃,忶,惛,惽,慁,捆,昬,晜,楎,涽,琨,睏,睧,睴,稇,稛,綑,緄,臗,茛,裍,訤,豤,貇,輥,錕,閫,閽,餛,髠,鼲,崐",72
onyomi,ガン,音読み: ガン,"丸,含,岸,巌,玩,癌,眼,岩,翫,贋,雁,頑,顔,願,嵒,巖,狠,莟,頷,顏,鴈,鳫,刓,岏,忨,抏,曮,玵,碞,虤,啽,嵓",32
onyomi,キク,音読み: キク,"掬,菊,鞠,麹,椈,鞫,匊,婅,慉,梮,稸,粷,諊,麯,麴",15
onyomi,キツ,音読み: キツ,"吃,喫,桔,橘,詰,迄,佶,屹,訖,仡,咭,噄,姞,忔,欯,汔,獝,繘,肸,蛣,鮚",21
onyomi,チン,音読み: チン,"砧,塵,朕,沈,珍,賃,鎮,陳,椿,枕,珎,碪,趁,鍖,鎭,闖,鴆,佔,揕,敒,棽,沉,琛,疢,眹,紖,綝,葚,蔯,薼,諃,賝,趂,趻,踸,郴,霃",37
onyomi,キャク,音読み: キャク,"却,客,脚,卻,勖,勪,噱,屩,戄,玃,蠼,貜,踋,躩,隟,匤",16
onyomi,ギャク,音読み: ギャク,"虐,逆,瘧,謔",4
onyomi,ギョ,音読み: ギョ,"漁,禦,魚,御,圉,馭,敔,籞,鋙,鷠",10
onyomi,ギョウ,音読み: ギョウ,"仰,凝,尭,暁,業,僥,嶢,澆,翹,蟯,餃,驍,堯,垚,嶫,弶,謷,鄴,鏊,顒",20
onyomi,ギョク,音読み: ギョク,"玉,嶷,鈺",3
onyomi,キン,音読み: キン,"僅,勤,均,巾,錦,斤,欣,欽,琴,禁,禽,筋,緊,芹,菌,衿,襟,謹,近,金,檎,听,噤,忻,懃,掀,擒,槿,瑾,矜,窘,箘,箟,菫,衾,覲,釁,鈞,釿,饉,麕,伒,俽,劤,厪,囷,坅,墐,峮,嶔,巹,廑,廞,惞,慬,憗,捦,撳,斳,昑,昕,歆,殣,漌,炘,珡,琹,礥,耹,芩,荕,莙,衅,覠,觔,訢,鑫,靳,麇,麏,齗,齽,卺,焮,勤,謹",86
onyomi,ギン,音読み: ギン,"吟,銀,垠,崟,憖,齦,乑,众,喗,嚚,圁,垽,斦,犾,訔,誾,鄞",17
onyomi,グ,音読み: グ,"倶,具,愚,虞,禺,颶,麌,俁,喁,禑,髃,鼽",12
onyomi,ク,音読み: ク,"句,区,狗,矩,苦,躯,駆,駈,駒,傴,劬,區,吁,嶇,怐,惧,懼,摎,枸,栩,煦,瞿,箜,衢,驅,齲,呴,咻,喣,埧,姁,寠,屨,岴,捄,敺,旴,昫,榘,欨,氍,灈,珝,痀,癯,盱,眗,竬,絇,臞,蘧,訏,詡,譃,跔,踽,軀,酗,鴝,鸜,俱,胊",62
onyomi,クウ,音読み: クウ,"空,啌,骷",3
onyomi,グウ,音読み: グウ,"偶,寓,遇,隅,嵎,藕,吪,庽",8
onyomi,シツ,音読み: シツ,"櫛,叱,執,失,嫉,室,悉,湿,漆,疾,質,膝,蛭,桎,濕,瑟,虱,蝨,蟋,貭,隰,侄,儨,劕,厔,堲,愱,晊,柒,桼,璱,礩,蒺,郅,鑕,騭,𠮟",37
onyomi,セツ,音読み: セツ,"屑,切,拙,接,摂,折,設,窃,節,説,雪,鱈,卩,啜,截,攝,椄,泄,浙,渫,竊,紲,絏,緤,膤,薛,褻,鑷,乴,伳,偰,哾,媟,岊,揲,揳,擑,栨,梲,榍,歠,歽,癤,糏,莭,蔎,蕝,蛥,蠘,蠞,辥",51
onyomi,クツ,音読み: クツ,"屈,掘,窟,堀,倔,崛,崫,弡,欻,歘,詘,誳",12
onyomi,ヒ,音読み: ヒ,"轡,匪,卑,否,妃,庇,彼,悲,扉,批,披,斐,比,疲,皮,碑,秘,緋,罷,肥,被,誹,費,避,非,飛,毘,丕,匕,嚊,妣,婢,屁,暃,朏,榧,狒,痞,痺,砒,祕,秕,粃,紕,羆,翡,脾,腓,臂,菲,蓖,蜚,裨,譬,貔,豼,贔,鄙,陂,霏,鞁,鞴,髀,鯡,鵯,靡,仳,伾,剕,啚,啤,嚭,圮,坒,坯,埤,夶,妼,帔,庀,庳,悂,悱,抷,朇,柀,柲,棐,毖,沘,淝,淠,渄,濞,狉,畀,疕,疿,痱,痹,磇,秠,篚,肹,腗,芘,芾,苤,萆,蕜,蚍,蜱,襣,詖,豾,邳,郫,鉍,錍,閟,陴,駓,騑,髬,髲,魮,鮍,卑,碑",129
onyomi,ワ,音読み: ワ,"窪,倭,和,話,啝,萵,鐚,婐,涹,窊,窳,龢,咊",13
onyomi,ユウ,音読み: ユウ,"熊,酉,又,尤,佑,優,勇,友,宥,幽,悠,憂,有,湧,涌,猶,猷,祐,裕,誘,遊,邑,郵,雄,融,侑,囿,悒,攸,梍,游,莠,蕕,蚰,蝣,釉,黝,鼬,丣,卣,唀,噢,姷,挹,槱,櫌,泑,浟,浥,瀀,熠,牖,狖,秞,羐,羑,耰,肜,蚴,蜏,輏,輶,迶,逌,酭,魷,鮋,鯈,麀,祐",70
onyomi,ワイ,音読み: ワイ,"隈,歪,賄,淮,猥,矮,偎,崴,懀,椳,煨,獩,碨,薉,鼃",15
onyomi,リツ,音読み: リツ,"栗,律,立,葎,慄,凓,嵂,溧,瑮,箻,傈",11
onyomi,ショウ,音読み: ショウ,"鍬,咲,錆,傷,償,勝,匠,升,召,哨,商,唱,嘗,奨,妾,娼,宵,将,小,少,尚,庄,床,廠,彰,承,抄,招,掌,捷,昇,昌,昭,晶,松,梢,樟,樵,沼,消,渉,湘,焼,焦,照,症,硝,礁,祥,称,章,笑,粧,紹,肖,菖,蒋,蕉,衝,裳,訟,証,詔,詳,象,賞,醤,鍾,鐘,障,鞘,摺,憧,橡,秤,从,倡,劭,厰,燮,嘯,囁,墻,奬,將,峭,嶂,庠,廂,悚,悄,慫,慯,憔,懾,拯,敞,枩,枌,椒,樅,檣,殤,浹,淞,漿,瀟,燒,爿,牀,牆,猖,猩,獎,璋,甞,瘴,睫,稱,竦,笙,簫,翔,聳,聶,舂,艘,蕭,褶,觴,誦,誚,證,踵,蹤,逍,邵,鈔,銷,陞,霄,霎,韶,頌,顳,餉,鬆,鮹,鱆,鱶,鷦,伀,佋,俏,倘,倢,偁,偅,偢,傖,傽,僘,僺,儴,冼,匞,卙,卲,呏,唼,嗆,噍,圳,埩,塍,墇,墏,婕,嫈,嫜,嫶,嬙,尰,嵊,嶒,嶕,幛,弨,弽,彇,彸,徜,徢,徸,忪,惝,慞,戕,扄,抍,捒,摏,撨,昮,晌,曻,晿,暲,曌,柗,梥,椉,榺,槳,欇,氅,氶,漳,澠,灄,炤,焇,燋,爯,狌,獐,玿,琩,瑲,瓤,畻,痟,瘇,瘲,癄,瞕,瞧,瞾,穕,穪,綃,緃,緗,繒,纕,罿,翛,膲,茮,菨,葙,蔣,蜙,蜨,螿,蟭,蠨,蠰,襵,誯,譙,讋,蹡,蹱,躞,辸,迠,遧,郰,鄣,醬,醮,釂,釗,釥,鉊,銿,鋿,錩,鍶,鏦,鐎,鑜,閶,陗,霅,鞢,韘,顦,饟,鬺,魈,鮝,鯗,鯧,鱅,鱨,麞,麨,傱,嘨,涉,筿,祥",304
onyomi,クン,音読み: クン,"勲,君,薫,訓,勳,桾,熏,燻,皸,皹,葷,裙,醺,勛,宭,忐,捃,攈,攟,曛,焄,獯,珺,纁,蘍,鍕,薰",27
onyomi,グン,音読み: グン,"群,軍,郡,羣,齳",5
onyomi,ケ,音読み: ケ,"袈,懈,簂",3
onyomi,ゲイ,音読み: ゲイ,"芸,迎,鯨,倪,囈,猊,睨,藝,貎,霓,鯢,麑,埶,堄,寱,帠,秇,羿,蓺,蜺,褹,襼,輗,鑈,齯",25
onyomi,ゲキ,音読み: ゲキ,"劇,戟,撃,激,隙,屐,覡,郤,闃,鷁,墼,屰,擊,鶃,鷊",15
onyomi,ケツ,音読み: ケツ,"傑,欠,決,潔,穴,結,血,訣,頁,蕨,亅,刔,厥,孑,抉,杰,桀,楔,歇,獗,碣,竭,纈,缺,襭,訐,譎,蹶,闕,靹,頡,劂,勶,坹,娎,孒,嵑,憠,搩,撅,擷,朅,楬,橛,氒,泬,洯,潏,烕,狘,玦,絜,缼,袺,觖,趐,趹,鍥,鐍,闋,駃,鴂",62
onyomi,ゲツ,音読み: ゲツ,"月,囓,蘖,齧,刖,孼,孽,揑,櫱,玥,糵,臬,臲,讞,跀,軏,鈅,闑,隉",19
onyomi,ゲン,音読み: ゲン,"元,原,厳,幻,弦,減,源,玄,現,絃,舷,言,諺,限,彦,偐,儼,呟,嚴,广,愿,痃,眩,芫,衒,阮,傆,减,厡,厵,唁,喭,噞,妧,嫄,嵃,杬,沅,狺,甗,盶,蚖,螈,謜,遃,醶,釅,騵,魭,黿,齞",51
onyomi,コ,音読み: コ,"乎,個,古,呼,固,姑,孤,己,庫,弧,戸,故,枯,湖,狐,糊,袴,股,菰,虎,誇,跨,鈷,雇,顧,鼓,瑚,壷,估,凅,刳,呱,壺,夸,峺,怙,杞,柧,桍,楜,沽,涸,滸,炬,琥,瓠,痼,瞽,箍,罟,葫,虍,乕,蛄,蝴,蠱,觚,詁,谺,賈,辜,扈,錮,餬,鴣,皷,仵,僱,咕,嘑,堌,嫮,岈,岵,崤,帍,怘,恗,戽,昈,枑,棝,楛,汻,泒,滹,焸,牯,猢,珖,盬,祜,祻,笟,箎,箛,箶,絝,罛,羖,胍,脵,膴,苽,菇,虖,虝,衚,褲,謼,軱,鄠,酤,鬍,鯝,鶘,鼔",117
onyomi,ゴ,音読み: ゴ,"五,互,伍,午,呉,吾,娯,後,悟,梧,碁,語,誤,護,醐,冴,冱,唔,圄,寤,忤,晤,沍,牾,珸,篌,茣,蜈,齬,俉,吴,娪,忢,悞,捂,旿,浯,窹,迕,鼯",40
onyomi,コツ,音読み: コツ,"乞,忽,惚,骨,兀,榾,汨,笏,鶻,匫,囫,圣,搰,昒,淈,矻,紇,絗,蓇,齕",20
onyomi,ゴウ,音読み: ゴウ,"剛,号,合,拷,濠,豪,轟,傲,哈,嗷,囂,敖,毫,熬,螯,遨,鰲,鷙,鼇,厫,奡,岇,廒,慠,獒,獟,耦,聱,蔜,鞕,驁,鷔,齵",33
onyomi,コク,音読み: コク,"克,刻,告,国,穀,酷,鵠,黒,谷,剋,哭,圀,國,尅,斛,梏,槲,轂,釛,俈,勀,呄,嚳,囶,榖,焅,熇,牿,琭,糓,縠,翯,臛,裓,觳,閄,隺,鶮,黑,穀",40
onyomi,ロク,音読み: ロク,"漉,鹿,六,麓,禄,肋,録,碌,祿,轆,勒,圥,彔,忇,扐,摝,樚,氻,淥,濼,甪,竻,簏,簶,粶,艻,錴,阞,𢈘,錄",30
onyomi,サ,音読み: サ,"些,佐,叉,唆,嵯,左,差,査,沙,瑳,砂,詐,鎖,裟,紗,乍,蓑,做,嗟,嗄,嵳,扠,扨,搓,柤,梭,槎,渣,瑣,磋,簑,簔,莎,蹉,鮓,鯊,仨,傞,儍,剉,卡,嗩,宱,惢,揸,摣,暛,杈,桫,楂,榨,樝,汊,溠,琑,痄,痤,痧,瘥,矬,粆,耍,肞,脞,艖,莝,蓌,虘,褨,訯,醡,銟,銼,鎈,鏁,髽,髿,魦,鮻,鹺,齇,傻,皶",83
onyomi,ザ,音読み: ザ,"坐,座,挫,蓙",4
onyomi,サイ,音読み: サイ,"債,催,再,最,哉,妻,宰,彩,才,採,栽,歳,済,災,采,犀,砕,砦,祭,斎,細,菜,裁,載,際,晒,偲,柴,倅,伜,摧,寨,樶,淬,濟,犲,猜,砌,碎,齋,綵,縡,腮,蔡,豺,賽,釵,隹,顋,鰓,亗,儎,冣,啐,啛,嘬,埰,墔,婇,寀,崽,愢,晬,曬,棌,槯,漼,灾,烖,焠,璀,瘵,皠,睬,磪,穝,簺,紣,綷,縗,脧,茝,葸,蕞,衩,跴,辠,鎩,鏙,鞖",90
onyomi,ソク,音読み: ソク,"塞,燭,戚,促,側,則,即,息,捉,束,測,足,速,仄,惻,熄,鏃,樕,皍,簌,蔌,蝍,觫,鎴,餗,鰂,卽",27
onyomi,ザイ,音読み: ザイ,"剤,在,材,罪,財,劑,戝,疓",8
onyomi,ハン,音読み: ハン,"坂,阪,伴,判,半,反,叛,帆,搬,斑,板,氾,汎,版,犯,班,畔,繁,般,藩,販,範,釆,煩,頒,飯,拌,攀,槃,樊,泛,潘,燔,瘢,笵,絆,繙,飜,胖,膰,范,蟠,袢,鐇,鷭,冸,噃,坢,墦,媻,幋,扳,攽,斒,昄,柈,柉,棥,橎,沜,泮,溿,璠,瓪,畈,盼,磻,秚,籓,舨,薠,蘩,螌,蠜,襻,蹯,轓,辦,釩,鉡,鋬,闆,靽,鞶,頖,颿,魬,飰,繁",89
onyomi,サク,音読み: サク,"作,削,咋,搾,昨,朔,柵,窄,策,索,錯,酢,嘖,柞,槊,筰,簀,醋,鑿,齪,丵,厝,岝,幘,怍,搠,擉,擌,敇,斮,欶,歵,汋,洓,浞,皟,瞔,矟,矠,笧,笮,簎,蒴,蔶,蚱,賾,迮,逪,鈼,鋜,鎍,鑡,頙,鷟,齚,齰,齱",57
onyomi,サツ,音読み: サツ,"冊,刷,察,拶,撮,擦,札,殺,薩,册,囃,扎,紮,颯,咱,囋,囐,揠,摋,檫,煞,茁,詧,鍘,劄",25
onyomi,ザツ,音読み: ザツ,"雑,襍,雜",3
onyomi,ハツ,音読み: ハツ,"捌,溌,発,醗,髪,叭,撥,癶,發,秡,跋,髮,魃,傠,坺,垡,墢,妭,朳,栰,潑,牫,犮,玐,癟,盋,胈,茇,菝,袚,襏,軷,醱,鈸,鏺,颰,馛,驋,仈",39
onyomi,ベイ,音読み: ベイ,"皿,米,榠,袂,凕,猽,眀,眯,蒾,蓂,詺,鄍,銤,麛",14
onyomi,サン,音読み: サン,"三,傘,参,山,惨,撒,散,桟,燦,珊,産,算,纂,蚕,讃,賛,酸,餐,杉,撰,蒜,刪,參,簒,彡,慘,攅,棧,汕,潸,爨,盞,粲,繖,纉,纔,蠶,衫,讚,贊,跚,鏨,鑽,鑚,閂,驂,仐,傪,僝,儧,儳,儹,剗,剷,劖,劗,叅,喒,姍,孿,寁,嶃,弎,摻,撏,攛,攢,昝,檆,櫕,欃,欑,殩,毚,毿,涔,滻,澯,濽,狻,璨,瓉,瓚,痠,磛,祘,穇,笇,筭,篹,糝,縿,纘,羼,舢,蘸,蝅,蠺,訕,趲,蹔,轏,鄼,酇,醆,醦,釤,鏟,鐕,鑱,飡,饞,鬖,黲,巑",115
onyomi,ザン,音読み: ザン,"斬,暫,残,塹,嶄,巉,慙,慚,懺,懴,槧,殘,竄,讒,壍",15
onyomi,シキ,音読み: シキ,"式,識,閾",3
onyomi,ジク,音読み: ジク,"竺,軸,忸,舳,衄,衂,恧",7
onyomi,ニク,音読み: ニク,"宍,肉,朒",3
onyomi,ダ,音読み: ダ,"雫,唾,堕,妥,惰,打,柁,舵,楕,駄,兌,墮,娜,懦,拏,拿,朶,梛,橢,糯,陏,駝,鴕,兊,咑,哪,垜,懧,挐,挪,挼,捼",32
onyomi,ジツ,音読み: ジツ,"実,實,昵,衵,暱,臸,釰,鈤,馹",9
onyomi,ゾウ,音読み: ゾウ,"篠,像,増,憎,臓,蔵,贈,造,慥,筱,臟,臧,藏,增,憎",15
onyomi,ル,音読み: ル,"屡,瑠,婁,榴,璢,瘻,簍,縷,鏤,娄,屢,嶁,橊,漊,瘺,讄",16
onyomi,ズイ,音読み: ズイ,"蕊,随,瑞,髄,惴,隋,膸,蘂,蕋,隨,髓,桵,橤,甤,緌,諉",16
onyomi,ジャ,音読み: ジャ,"蛇,邪,麝,偌,虵",5
onyomi,シャク,音読み: シャク,"借,勺,尺,杓,灼,爵,酌,釈,呎,嚼,妁,斫,晰,爍,皙,綽,芍,蜥,釋,鑠,鵲,齣,圴,坧,墌,焯,爝,瘄,皭,碏,繳,舃,趞,鐯,舄",35
onyomi,ジャク,音読み: ジャク,"若,寂,弱,惹,雀,搦,蒻,鶸,楉,箬,篛,鄀",12
onyomi,ジュ,音読み: ジュ,"儒,受,呪,寿,授,樹,綬,需,竪,嬬,濡,咒,壽,孺,戍,洳,襦,豎,嚅,擩,脜,薷,顬",23
onyomi,シュク,音読み: シュク,"蹴,叔,夙,宿,淑,祝,縮,粛,俶,倏,肅,菽,蓿,蹙,倐,婌,尗,斣,柷,潚,珿,縬,諔,踧,蹜,閦,顣,驌,鱐,鷫",30
onyomi,ジュウ,音読み: ジュウ,"什,住,充,十,従,戎,柔,汁,渋,獣,縦,重,銃,廿,從,戉,揉,澁,澀,狃,獸,糅,絨,絛,縱,蹂,鞣,囡,扭,毧,禸,縧,葇,輮",34
onyomi,ジュク,音読み: ジュク,"塾,熟,孰",3
onyomi,シュツ,音読み: シュツ,"出,蟀,卹,崒,摔,甩,蒁,賉,銊",9
onyomi,ジュツ,音読み: ジュツ,"術,述,恤,戌,朮,鉥",6
onyomi,シュン,音読み: シュン,"俊,峻,春,瞬,舜,駿,惇,隼,儁,墫,悛,惷,浚,濬,皴,蓴,蕣,蠢,諄,逡,雋,鰆,侚,偆,偱,埈,夋,奞,媋,寯,峋,懏,旾,晙,暙,榫,殾,湻,灥,焌,狥,珣,畃,畯,盹,瞚,稕,竴,箰,箺,簨,紃,綧,肫,蒓,衠,賰,踆,踳,郇,醕,錞,鎨,陖,餕,鵔,埻",67
onyomi,ドウ,音読み: ドウ,"竣,働,動,同,堂,導,撞,洞,瞳,童,胴,萄,道,銅,仂,儂,嬲,嫐,恫,慟,橈,潼,獰,瞠,耨,艟,衲,鐃,閙,儜,咷,夒,婥,峱,巎,怓,憹,擰,攮,槈,猱,硇,蕽,薴,詉,軜,鈉,鎒",48
onyomi,ジョ,音読み: ジョ,"助,叙,女,序,徐,恕,鋤,除,汝,如,舒,抒,敍,敘,絮,耡,茹,莇,侞,筎,籹,蕠,袽,釹,鴽",25
onyomi,ジョウ,音読み: ジョウ,"上,丈,丞,乗,冗,剰,城,場,壌,嬢,常,情,擾,条,杖,浄,状,畳,穣,蒸,譲,醸,錠,茸,縄,娘,乘,仍,仗,剩,塲,壤,奘,嫋,孃,弉,攘,條,淨,烝,犹,疊,疉,疂,禳,穰,繞,繩,蕘,蟐,襄,諚,讓,躡,釀,饒,驤,丄,勷,叠,嚷,嬝,扔,楺,樤,瀼,礽,穠,羢,艿,芿,襛,醲,鉩,錜,鍒,鑲,陾,𠀋,狀",80
onyomi,ショク,音読み: ショク,"嘱,埴,飾,拭,植,殖,織,職,色,触,食,蝕,喞,囑,嗇,寔,昃,矚,禝,稙,稷,穡,蜀,觸,謖,贖,軾,夨,崱,憟,懎,戠,斘,樴,湜,溭,濇,畟,瘃,瘜,聀,臅,荗,薥,藚,蟙,襡,軄,鉽,銫,钃",51
onyomi,ジョク,音読み: ジョク,"辱,縟,蓐,褥,氄",5
onyomi,シン,音読み: シン,"伸,信,侵,唇,娠,寝,審,心,慎,振,新,晋,森,榛,浸,深,申,疹,真,神,秦,紳,臣,芯,薪,親,診,身,辛,進,針,震,辰,津,賑,矧,僭,僣,呻,哂,嗔,宸,寢,岑,忱,怎,愼,抻,斟,晉,晨,沁,滲,瀋,畛,眞,瞋,箴,簪,縉,脣,臻,蓁,蔘,蓼,蜃,袗,襯,譖,譛,讖,贐,軫,酳,鍼,駸,齔,伈,侁,侲,儬,儭,兂,兓,兟,卂,嚫,囟,嬸,孞,宷,寖,寴,嵾,弫,忄,愖,挋,搢,敐,昣,曟,梣,槮,櫬,汛,溍,溱,漘,澵,濅,煁,燖,珅,珒,瑧,瑨,璡,甡,甧,眒,眕,矤,砷,祲,禛,稹,篸,紾,綅,縝,聄,胗,脤,茞,莀,莘,葠,葴,薓,薽,藎,蜄,螓,裑,襂,訠,訦,訫,訷,詵,諗,諶,讅,轃,邥,鄩,酙,鈊,鉮,鋠,靕,頣,顖,駪,鬒,魫,鮼,鱏,鱘,鱵,鵢,麎,黰,齓,𩻛,墋,渗,神,縉",180
onyomi,ニン,音読み: ニン,"壬,任,妊,忍,認,姙,荵",7
onyomi,ス,音読み: ス,"笥,須,姝,犓",4
onyomi,ズ,音読み: ズ,"図,圖,蚓",3
onyomi,スイ,音読み: スイ,"吹,垂,帥,推,水,炊,睡,粋,翠,衰,遂,酔,錐,錘,誰,穂,埀,夊,彗,悴,忰,捶,榱,燧,瘁,祟,穗,邃,粹,綏,翆,膵,萃,雖,醉,陲,隧,騅,嶊,檇,氺,璲,璻,睟,穟,箠,篅,篲,繸,臎,葰,蟕,襚,誶,諈,酻,顇,鵻,龡",59
onyomi,スウ,音読み: スウ,"崇,嵩,数,枢,趨,雛,數,樞,芻,菘,鄒,陬,鶵",13
onyomi,ハ,音読み: ハ,"頗,巴,把,播,覇,杷,波,派,琶,破,簸,坡,垪,霸,爬,玻,碆,笆,耙,菠,葩,跛,叵,吧,嘙,壩,夿,嶓,弝,欛,灞,爸,疤,皅,皤,箥,紦,蔢,譒,豝,鄱,鈀,靶,𠂢,𣠽,㶚",46
onyomi,チョウ,音読み: チョウ,"澄,鯛,丁,兆,凋,喋,寵,帖,帳,庁,弔,張,彫,徴,懲,挑,暢,朝,潮,牒,町,眺,聴,脹,腸,蝶,調,諜,超,跳,銚,長,頂,鳥,塚,蔦,吊,釣,挺,肇,佻,冢,嘲,廳,廰,悵,昶,晁,梃,漲,澂,甼,窕,糴,糶,聽,膓,萇,蜩,誂,貂,趙,輒,輙,雕,髫,鬯,鰈,齠,倀,兏,刁,呫,垗,堞,堹,奝,嬥,宨,巐,庱,怊,怗,恌,惵,扚,撐,撑,旐,晀,朓,氎,牃,琱,瑒,瓺,畼,痮,瘹,癥,睖,祧,禯,窵,竨,粻,耴,肁,肈,芀,苕,蓧,藋,蛁,裊,褺,覜,賬,跕,蹀,銸,鑃,镸,鞗,韔,餦,鮉,鮿,鰨,鰷,鵰,鼂,鼚,鼦,徵,塚,懲",137
onyomi,ライ,音読み: ライ,"瀬,来,莱,頼,雷,來,儡,徠,擂,櫑,癩,磊,籟,罍,耒,蕾,藾,賚,勑,唻,崍,棶,檑,淶,睞,礌,礧,纇,萊,襰,逨,酹,錑,鐳,靁,騋,鵣,鶆,麳,瀨,賴",41
onyomi,ゼイ,音読み: ゼイ,"税,脆,噬,毳,筮,蚋,蛻,贅,枘,汭,芮,蜹",12
onyomi,ゼツ,音読み: ゼツ,"絶,舌,焫,爇",4
onyomi,ブ,音読み: ブ,"舛,侮,撫,武,舞,葡,蕪,部,鵡,嘸,廡,憮,无,毋,錻,鵐,倵,儛,婺,嫵,橆,珷,璑,甒,碔,郶,騖,侮",28
onyomi,ゼン,音読み: ゼン,"前,善,漸,然,全,禅,繕,膳,冉,喘,禪,譱,苒,蠕,髯,冄,堧,壖,愞,橪,熯,碝,耎,蚦,蝡,輭,髥",27
onyomi,ソツ,音読み: ソツ,"卒,率,卆,埣,猝,卛,捽,椊,碿,稡,窣",11
onyomi,タ,音読み: タ,"他,多,汰,陀,詫,佗,侘,咤,夛,它,岔,沱,荼,躱,仛,偧,咃,咜,坨,垞,埵,奓,奼,媠,尮,彵,憜,扯,拕,拖,挓,搽,撾,桗,檛,沲,爹,牠,砣,粏,紽,綞,跎,跥,踷,軃,迱,酡,鈦,鍺,陁,馱,駞,鬌,鮀,鰖,鼉,吒,嚲",59
onyomi,タイ,音読み: タイ,"太,体,堆,対,耐,岱,帯,待,怠,態,戴,替,泰,滞,胎,腿,苔,袋,貸,退,逮,隊,黛,殆,垈,對,帶,擡,抬,滯,玳,紿,薹,褪,豸,躰,軆,鐓,隶,靆,頽,颱,駘,體,俀,僓,冭,坮,埭,夳,娧,尵,帒,忲,憝,搥,旲,曃,榸,檯,汏,溙,炱,瑇,磓,祋,艜,蓷,蠆,譈,跆,蹛,迨,邰,鉙,陮,隤,駾,骵,魋,鮐,黱,𠂤",83
onyomi,タン,音読み: タン,"騨,但,丹,単,嘆,坦,担,探,旦,歎,淡,湛,炭,短,端,箪,綻,耽,胆,蛋,誕,鍛,椴,灘,亶,啖,啗,單,彖,愽,慱,憚,憺,擔,摶,攤,槫,殫,毯,湍,潭,澹,猯,疸,痰,眈,站,簟,膽,蜑,袒,襌,褝,覃,譚,貪,賺,赧,鄲,酖,鐔,靼,餤,倓,僤,儋,剸,匰,啿,嗿,嘽,噉,坍,惔,撣,旵,柦,欿,氮,潬,煅,璮,瘓,癉,癱,碳,禫,窞,笪,紞,緂,耑,耼,腅,膻,菼,萏,褍,褖,襢,詀,貒,贉,趈,躭,郯,醓,醰,錟,鍴,鏄,髧,鱣,黕,黮,黵,剬,簞,驒,嘆",120
onyomi,ダイ,音読み: ダイ,"代,台,大,第,醍,題,臺,餒,奶,妳,娞,嬭,腇,褦,餧,餵,鮾,鯘,鼐",19
onyomi,ロウ,音読み: ロウ,"滝,瀧,労,廊,弄,朗,楼,榔,浪,漏,牢,狼,篭,老,聾,蝋,郎,僂,勞,咾,哢,壟,撈,朖,朧,柆,槞,樓,潦,琅,瑯,瓏,癆,窶,籠,臘,臈,莨,薐,蘢,螂,螻,踉,醪,鑞,陋,隴,儱,剅,勆,啦,嘍,嚨,埌,塿,嫏,嫪,嫽,屚,巃,廔,憥,挊,挵,摟,攏,曨,桹,棱,樃,橑,澇,爉,硠,磖,礱,稂,窂,竉,筤,耬,耮,膢,艆,蔞,蕯,蜋,蠟,誏,豅,賿,軁,轑,郒,銠,鋃,鏧,鑨,閬,壠,郞,朗",102
onyomi,タク,音読み: タク,"卓,啄,宅,托,択,拓,沢,濯,琢,託,鐸,倬,啅,戳,拆,擇,柝,澤,炸,磔,謫,鈬,乇,侂,劅,厇,坼,慆,晫,杔,桌,椓,槖,橐,沰,硺,籜,舴,蘀,襗,諑,讁,趠,跅,踱,逴,鐲,飥,馲,驝,琢",51
onyomi,ダク,音読み: ダク,"濁,諾,榒,疒",4
onyomi,タツ,音読み: タツ,"達,撻,燵,逹,闥,侻,噠,挩,掇,敠,羍,薘,裰,躂,达,鐽,哳",17
onyomi,ダツ,音読み: ダツ,"奪,脱,妲,怛,獺,韃,痆",7
